file,language,function,signature,ploc_file,lloc_file,cyclomatic,fan_in,fan_out
linux/mm/filemap.c,c,filemap_release_folio,filemap_release_folio(),4157,2020,5,8,1
linux/mm/filemap.c,c,filemap_invalidate_inode,filemap_invalidate_inode(),4157,2020,1,0,4
linux/mm/filemap.c,c,filemap_cachestat,filemap_cachestat(),4157,2020,1,1,6
linux/mm/filemap.c,c,xas_for_each,xas_for_each(),4157,2020,14,11,8
linux/mm/filemap.c,c,can_do_cachestat,can_do_cachestat(),4157,2020,3,1,0
linux/mm/filemap.c,c,SYSCALL_DEFINE4,SYSCALL_DEFINE4(),4157,2020,1,0,9
linux/mm/shrinker_debug.c,c,shrinker_count_objects,shrinker_count_objects(),216,165,1,1,1
linux/mm/shrinker_debug.c,c,for_each_node,for_each_node(),216,165,4,33,30
linux/mm/shrinker_debug.c,c,shrinker_debugfs_count_show,shrinker_debugfs_count_show(),216,165,9,0,5
linux/mm/shrinker_debug.c,c,shrinker_debugfs_scan_open,shrinker_debugfs_scan_open(),216,165,1,0,0
linux/mm/shrinker_debug.c,c,shrinker_debugfs_scan_write,shrinker_debugfs_scan_write(),216,165,1,0,1
linux/mm/shrinker_debug.c,c,shrinker_debugfs_add,shrinker_debugfs_add(),216,165,4,2,0
linux/mm/shrinker_debug.c,c,shrinker_debugfs_rename,shrinker_debugfs_rename(),216,165,3,0,1
linux/mm/shrinker_debug.c,c,shrinker_debugfs_detach,shrinker_debugfs_detach(),216,165,1,1,0
linux/mm/shrinker_debug.c,c,shrinker_debugfs_remove,shrinker_debugfs_remove(),216,165,1,1,0
linux/mm/shrinker_debug.c,c,shrinker_debugfs_init,shrinker_debugfs_init(),216,165,5,0,2
linux/mm/percpu-km.c,c,pcpu_post_unmap_tlb_flush,pcpu_post_unmap_tlb_flush(),106,49,1,2,1
linux/mm/percpu-km.c,c,pcpu_populate_chunk,pcpu_populate_chunk(),106,49,1,4,5
linux/mm/percpu-km.c,c,pcpu_depopulate_chunk,pcpu_depopulate_chunk(),106,49,1,4,4
linux/mm/percpu-km.c,c,pcpu_create_chunk,pcpu_create_chunk(),106,49,4,2,10
linux/mm/percpu-km.c,c,pcpu_destroy_chunk,pcpu_destroy_chunk(),106,49,3,2,6
linux/mm/percpu-km.c,c,pcpu_addr_to_page,pcpu_addr_to_page(),106,49,1,2,1
linux/mm/percpu-km.c,c,pcpu_verify_alloc_info,pcpu_verify_alloc_info(),106,49,3,1,0
linux/mm/percpu-km.c,c,pcpu_should_reclaim_chunk,pcpu_should_reclaim_chunk(),106,49,1,1,0
linux/mm/page_frag_cache.c,c,encoded_page_create,encoded_page_create(),142,71,1,1,1
linux/mm/page_frag_cache.c,c,encoded_page_decode_order,encoded_page_decode_order(),142,71,1,1,0
linux/mm/page_frag_cache.c,c,encoded_page_decode_virt,encoded_page_decode_virt(),142,71,1,1,0
linux/mm/page_frag_cache.c,c,encoded_page_decode_page,encoded_page_decode_page(),142,71,1,2,0
linux/mm/page_frag_cache.c,c,__page_frag_cache_refill,__page_frag_cache_refill(),142,71,1,1,1
linux/mm/page_frag_cache.c,c,page_frag_cache_drain,page_frag_cache_drain(),142,71,2,0,2
linux/mm/page_frag_cache.c,c,__page_frag_cache_drain,__page_frag_cache_drain(),142,71,2,1,1
linux/mm/page_frag_cache.c,c,__page_frag_alloc_align,__page_frag_alloc_align(),142,71,1,0,5
linux/mm/page_frag_cache.c,c,page_frag_free,page_frag_free(),142,71,2,0,1
linux/mm/slab_common.c,c,setup_slab_nomerge,setup_slab_nomerge(),1867,968,1,0,0
linux/mm/slab_common.c,c,setup_slab_merge,setup_slab_merge(),1867,968,1,0,0
linux/mm/slab_common.c,c,kmem_cache_size,kmem_cache_size(),1867,968,1,3,0
linux/mm/slab_common.c,c,kmem_cache_is_duplicate_name,kmem_cache_is_duplicate_name(),1867,968,2,1,1
linux/mm/slab_common.c,c,list_for_each_entry,list_for_each_entry(),1867,968,1,66,42
linux/mm/slab_common.c,c,kmem_cache_sanity_check,kmem_cache_sanity_check(),1867,968,1,1,1
linux/mm/slab_common.c,c,kmem_cache_sanity_check,kmem_cache_sanity_check(),1867,968,1,1,1
linux/mm/slab_common.c,c,calculate_alignment,calculate_alignment(),1867,968,1,2,0
linux/mm/slab_common.c,c,slab_unmergeable,slab_unmergeable(),1867,968,7,2,0
linux/mm/slab_common.c,c,list_for_each_entry_reverse,list_for_each_entry_reverse(),1867,968,1,4,6
linux/mm/slab_common.c,c,create_cache,create_cache(),1867,968,1,2,4
linux/mm/slab_common.c,c,__kmem_cache_create_args,__kmem_cache_create_args(),1867,968,1,0,6
linux/mm/slab_common.c,c,kmem_cache_release,kmem_cache_release(),1867,968,3,1,4
linux/mm/slab_common.c,c,slab_kmem_cache_release,slab_kmem_cache_release(),1867,968,1,2,3
linux/mm/slab_common.c,c,kmem_cache_destroy,kmem_cache_destroy(),1867,968,12,20,9
linux/mm/slab_common.c,c,kmem_cache_shrink,kmem_cache_shrink(),1867,968,1,2,2
linux/mm/slab_common.c,c,slab_is_available,slab_is_available(),1867,968,1,10,0
linux/mm/slab_common.c,c,kmem_obj_info,kmem_obj_info(),1867,968,2,1,2
linux/mm/slab_common.c,c,kmem_dump_obj,kmem_dump_obj(),1867,968,18,1,2
linux/mm/slab_common.c,c,create_boot_cache,create_boot_cache(),1867,968,1,2,2
linux/mm/slab_common.c,c,create_kmalloc_cache,create_kmalloc_cache(),1867,968,1,1,1
linux/mm/slab_common.c,c,kmalloc_size_roundup,kmalloc_size_roundup(),1867,968,7,0,1
linux/mm/slab_common.c,c,setup_kmalloc_cache_index_table,setup_kmalloc_cache_index_table(),1867,968,1,1,1
linux/mm/slab_common.c,c,__kmalloc_minalign,__kmalloc_minalign(),1867,968,3,1,0
linux/mm/slab_common.c,c,new_kmalloc_cache,new_kmalloc_cache(),1867,968,16,1,3
linux/mm/slab_common.c,c,create_kmalloc_caches,create_kmalloc_caches(),1867,968,7,1,1
linux/mm/slab_common.c,c,__ksize,__ksize(),1867,968,5,1,2
linux/mm/slab_common.c,c,kmalloc_fix_flags,kmalloc_fix_flags(),1867,968,1,2,0
linux/mm/slab_common.c,c,freelist_randomize,freelist_randomize(),1867,968,1,1,0
linux/mm/slab_common.c,c,cache_random_seq_create,cache_random_seq_create(),1867,968,1,1,1
linux/mm/slab_common.c,c,cache_random_seq_destroy,cache_random_seq_destroy(),1867,968,1,1,1
linux/mm/slab_common.c,c,print_slabinfo_header,print_slabinfo_header(),1867,968,1,1,0
linux/mm/slab_common.c,c,slab_start,slab_start(),1867,968,1,0,0
linux/mm/slab_common.c,c,slab_next,slab_next(),1867,968,1,0,0
linux/mm/slab_common.c,c,slab_stop,slab_stop(),1867,968,1,0,0
linux/mm/slab_common.c,c,cache_show,cache_show(),1867,968,1,1,2
linux/mm/slab_common.c,c,slab_show,slab_show(),1867,968,2,0,2
linux/mm/slab_common.c,c,dump_unreclaimable_slab,dump_unreclaimable_slab(),1867,968,4,1,2
linux/mm/slab_common.c,c,list_for_each_entry,list_for_each_entry(),1867,968,1,66,42
linux/mm/slab_common.c,c,slabinfo_open,slabinfo_open(),1867,968,1,0,0
linux/mm/slab_common.c,c,slab_proc_init,slab_proc_init(),1867,968,1,0,0
linux/mm/slab_common.c,c,kfree_sensitive,kfree_sensitive(),1867,968,2,1,2
linux/mm/slab_common.c,c,ksize,ksize(),1867,968,5,6,2
linux/mm/slab_common.c,c,bpf_get_kmem_cache,bpf_get_kmem_cache(),1867,968,3,0,1
linux/mm/slab_common.c,c,kvfree_call_rcu,kvfree_call_rcu(),1867,968,11,0,11
linux/mm/slab_common.c,c,kvfree_rcu_init,kvfree_rcu_init(),1867,968,7,0,3
linux/mm/slab_common.c,c,debug_rcu_bhead_unqueue,debug_rcu_bhead_unqueue(),1867,968,2,1,0
linux/mm/slab_common.c,c,krc_this_cpu_lock,krc_this_cpu_lock(),1867,968,1,1,0
linux/mm/slab_common.c,c,krc_this_cpu_unlock,krc_this_cpu_unlock(),1867,968,1,2,0
linux/mm/slab_common.c,c,get_cached_bnode,get_cached_bnode(),1867,968,2,1,0
linux/mm/slab_common.c,c,put_cached_bnode,put_cached_bnode(),1867,968,1,2,0
linux/mm/slab_common.c,c,drain_page_cache,drain_page_cache(),1867,968,1,2,1
linux/mm/slab_common.c,c,llist_for_each_safe,llist_for_each_safe(),1867,968,1,3,4
linux/mm/slab_common.c,c,kvfree_rcu_bulk,kvfree_rcu_bulk(),1867,968,1,2,4
linux/mm/slab_common.c,c,kvfree_rcu_list,kvfree_rcu_list(),1867,968,1,2,1
linux/mm/slab_common.c,c,kfree_rcu_work,kfree_rcu_work(),1867,968,6,0,3
linux/mm/slab_common.c,c,kfree_rcu_sheaf,kfree_rcu_sheaf(),1867,968,6,1,3
linux/mm/slab_common.c,c,need_offload_krc,need_offload_krc(),1867,968,3,6,0
linux/mm/slab_common.c,c,need_wait_for_krwp_work,need_wait_for_krwp_work(),1867,968,3,1,0
linux/mm/slab_common.c,c,krc_count,krc_count(),1867,968,2,5,0
linux/mm/slab_common.c,c,__schedule_delayed_monitor_work,__schedule_delayed_monitor_work(),1867,968,4,2,1
linux/mm/slab_common.c,c,schedule_delayed_monitor_work,schedule_delayed_monitor_work(),1867,968,1,3,1
linux/mm/slab_common.c,c,kvfree_rcu_drain_ready,kvfree_rcu_drain_ready(),1867,968,7,2,4
linux/mm/slab_common.c,c,list_for_each_entry_safe_reverse,list_for_each_entry_safe_reverse(),1867,968,1,2,3
linux/mm/slab_common.c,c,kvfree_rcu_queue_batch,kvfree_rcu_queue_batch(),1867,968,7,3,3
linux/mm/slab_common.c,c,kfree_rcu_monitor,kfree_rcu_monitor(),1867,968,2,2,4
linux/mm/slab_common.c,c,fill_page_cache_func,fill_page_cache_func(),1867,968,5,0,1
linux/mm/slab_common.c,c,add_ptr_to_bulk_krc_lock,add_ptr_to_bulk_krc_lock(),1867,968,1,1,4
linux/mm/slab_common.c,c,schedule_page_work_fn,schedule_page_work_fn(),1867,968,1,0,0
linux/mm/slab_common.c,c,run_page_cache_worker,run_page_cache_worker(),1867,968,5,1,0
linux/mm/slab_common.c,c,kfree_rcu_scheduler_running,kfree_rcu_scheduler_running(),1867,968,2,0,3
linux/mm/slab_common.c,c,for_each_possible_cpu,for_each_possible_cpu(),1867,968,1,38,34
linux/mm/slab_common.c,c,kvfree_call_rcu,kvfree_call_rcu(),1867,968,11,0,11
linux/mm/slab_common.c,c,kvfree_rcu_barrier,kvfree_rcu_barrier(),1867,968,16,1,4
linux/mm/slab_common.c,c,for_each_possible_cpu,for_each_possible_cpu(),1867,968,1,38,34
linux/mm/slab_common.c,c,for_each_possible_cpu,for_each_possible_cpu(),1867,968,1,38,34
linux/mm/slab_common.c,c,kfree_rcu_shrink_count,kfree_rcu_shrink_count(),1867,968,2,0,2
linux/mm/slab_common.c,c,for_each_possible_cpu,for_each_possible_cpu(),1867,968,1,38,34
linux/mm/slab_common.c,c,kfree_rcu_shrink_scan,kfree_rcu_shrink_scan(),1867,968,3,0,4
linux/mm/slab_common.c,c,for_each_possible_cpu,for_each_possible_cpu(),1867,968,1,38,34
linux/mm/slab_common.c,c,kvfree_rcu_init,kvfree_rcu_init(),1867,968,7,0,3
linux/mm/slab_common.c,c,for_each_possible_cpu,for_each_possible_cpu(),1867,968,1,38,34
linux/mm/zpdesc.h,c,zpdesc_lock,zpdesc_lock(),156,52,1,0,0
linux/mm/zpdesc.h,c,zpdesc_trylock,zpdesc_trylock(),156,52,1,3,0
linux/mm/zpdesc.h,c,zpdesc_unlock,zpdesc_unlock(),156,52,1,3,1
linux/mm/zpdesc.h,c,zpdesc_wait_locked,zpdesc_wait_locked(),156,52,1,1,0
linux/mm/zpdesc.h,c,zpdesc_get,zpdesc_get(),156,52,1,2,0
linux/mm/zpdesc.h,c,zpdesc_put,zpdesc_put(),156,52,1,3,0
linux/mm/zpdesc.h,c,kmap_local_zpdesc,kmap_local_zpdesc(),156,52,1,8,0
linux/mm/zpdesc.h,c,zpdesc_pfn,zpdesc_pfn(),156,52,1,1,0
linux/mm/zpdesc.h,c,pfn_zpdesc,pfn_zpdesc(),156,52,1,2,0
linux/mm/zpdesc.h,c,__zpdesc_set_movable,__zpdesc_set_movable(),156,52,1,2,0
linux/mm/zpdesc.h,c,__zpdesc_set_zsmalloc,__zpdesc_set_zsmalloc(),156,52,1,2,0
linux/mm/zpdesc.h,c,zpdesc_zone,zpdesc_zone(),156,52,1,1,0
linux/mm/zpdesc.h,c,zpdesc_is_locked,zpdesc_is_locked(),156,52,1,1,0
linux/mm/pgtable-generic.c,c,pgd_clear_bad,pgd_clear_bad(),369,140,1,1,0
linux/mm/pgtable-generic.c,c,p4d_clear_bad,p4d_clear_bad(),369,140,1,1,0
linux/mm/pgtable-generic.c,c,pud_clear_bad,pud_clear_bad(),369,140,1,1,0
linux/mm/pgtable-generic.c,c,pmd_clear_bad,pmd_clear_bad(),369,140,1,2,0
linux/mm/pgtable-generic.c,c,ptep_set_access_flags,ptep_set_access_flags(),369,140,1,6,0
linux/mm/pgtable-generic.c,c,ptep_clear_flush_young,ptep_clear_flush_young(),369,140,1,0,0
linux/mm/pgtable-generic.c,c,ptep_clear_flush,ptep_clear_flush(),369,140,1,9,0
linux/mm/pgtable-generic.c,c,pmdp_set_access_flags,pmdp_set_access_flags(),369,140,1,4,0
linux/mm/pgtable-generic.c,c,pmdp_clear_flush_young,pmdp_clear_flush_young(),369,140,1,0,0
linux/mm/pgtable-generic.c,c,pmdp_huge_clear_flush,pmdp_huge_clear_flush(),369,140,1,6,0
linux/mm/pgtable-generic.c,c,pudp_huge_clear_flush,pudp_huge_clear_flush(),369,140,1,1,0
linux/mm/pgtable-generic.c,c,pgtable_trans_huge_deposit,pgtable_trans_huge_deposit(),369,140,1,9,0
linux/mm/pgtable-generic.c,c,pgtable_trans_huge_withdraw,pgtable_trans_huge_withdraw(),369,140,2,6,0
linux/mm/pgtable-generic.c,c,pmdp_invalidate,pmdp_invalidate(),369,140,1,6,0
linux/mm/pgtable-generic.c,c,pmdp_invalidate_ad,pmdp_invalidate_ad(),369,140,1,1,1
linux/mm/pgtable-generic.c,c,pmdp_collapse_flush,pmdp_collapse_flush(),369,140,1,4,0
linux/mm/pgtable-generic.c,c,pte_free_now,pte_free_now(),369,140,1,0,0
linux/mm/pgtable-generic.c,c,pte_free_defer,pte_free_defer(),369,140,1,3,0
linux/mm/pgtable-generic.c,c,pmdp_get_lockless_start,pmdp_get_lockless_start(),369,140,1,1,0
linux/mm/pgtable-generic.c,c,pmdp_get_lockless_end,pmdp_get_lockless_end(),369,140,1,1,0
linux/mm/pgtable-generic.c,c,pmdp_get_lockless_start,pmdp_get_lockless_start(),369,140,1,1,0
linux/mm/pgtable-generic.c,c,pmdp_get_lockless_end,pmdp_get_lockless_end(),369,140,1,1,0
